gmt_trans_date,geo_dma,purchase,cancel
1/17/2020,648,167,38
1/17/2020,691,122,17
1/17/2020,693,237,54
1/17/2020,710,64,16
1/17/2020,711,19,7
1/17/2020,722,153,26
1/17/2020,724,150,71
1/17/2020,736,18,10
1/17/2020,751,2521,404
1/17/2020,753,2380,451
1/17/2020,756,59,5
1/17/2020,765,163,26
1/17/2020,798,1,0
1/17/2020,807,6343,1183
1/17/2020,828,248,53
1/17/2020,862,1925,402
1/18/2020,500,159,20
1/18/2020,503,49,16
1/18/2020,505,1142,226
1/18/2020,506,1805,287
1/18/2020,507,128,20
1/18/2020,518,174,31
1/18/2020,521,295,44
1/18/2020,522,123,17
1/18/2020,524,3743,487
1/18/2020,531,73,14
1/18/2020,538,212,56
1/18/2020,542,154,25
1/18/2020,547,96,12
1/18/2020,549,28,3
1/18/2020,557,234,25
1/18/2020,564,70,10
1/18/2020,565,20,3
1/18/2020,566,274,38
1/18/2020,570,83,27
1/18/2020,571,412,74
1/18/2020,576,80,7
1/18/2020,611,68,9
1/18/2020,624,47,10
1/18/2020,625,143,28
1/18/2020,631,8,1
1/18/2020,632,77,18
1/18/2020,635,983,109
1/18/2020,636,161,30
1/18/2020,657,38,8
1/18/2020,661,27,2
1/18/2020,670,104,15
1/18/2020,671,186,30
1/18/2020,678,158,14
1/18/2020,686,224,37
1/18/2020,717,14,8
1/18/2020,718,122,22
1/18/2020,737,24,6
1/18/2020,746,40,11
1/18/2020,755,19,3
1/18/2020,770,1270,191
1/18/2020,804,113,21
1/18/2020,807,5102,850
1/18/2020,811,222,54
1/18/2020,819,1917,295
1/18/2020,862,1785,283
1/19/2020,500,165,27
1/19/2020,506,1665,271
1/19/2020,511,2308,352
1/19/2020,521,310,49
1/19/2020,522,99,10
1/19/2020,525,22,7
1/19/2020,526,36,10
1/19/2020,528,1826,313
1/19/2020,530,85,8
1/19/2020,531,52,6
1/19/2020,533,495,80
1/19/2020,534,1636,203
1/19/2020,541,128,12
1/19/2020,549,34,5
1/19/2020,555,177,30
1/19/2020,571,427,62
1/19/2020,584,47,5
1/19/2020,602,3065,453
1/19/2020,606,19,6
1/19/2020,610,66,7
1/19/2020,617,479,53
1/19/2020,622,294,53
1/19/2020,625,107,22
1/19/2020,626,11,5
1/19/2020,640,225,35
1/19/2020,647,5,1
1/19/2020,656,54,8
1/19/2020,658,226,26
1/19/2020,670,109,16
1/19/2020,671,188,20
1/19/2020,682,116,20
1/19/2020,711,10,4
1/19/2020,716,176,23
1/19/2020,722,90,14
1/19/2020,737,21,1
1/19/2020,749,24,1
1/19/2020,754,50,3
1/19/2020,756,48,5
1/19/2020,758,58,6
1/19/2020,771,51,5
1/19/2020,789,225,48
1/19/2020,821,41,13
1/19/2020,866,321,61
1/20/2020,501,6679,1217
1/20/2020,504,2264,385
1/20/2020,517,1235,152
1/20/2020,519,186,33
1/20/2020,522,123,26
1/20/2020,526,55,9
1/20/2020,528,2243,375
1/20/2020,529,316,45
1/20/2020,531,50,9
1/20/2020,533,556,87
1/20/2020,535,533,93
1/20/2020,537,44,11
1/20/2020,538,181,29
1/20/2020,539,1677,269
1/20/2020,546,172,26
1/20/2020,547,114,22
1/20/2020,554,15,5
1/20/2020,557,279,35
1/20/2020,558,19,3
1/20/2020,561,433,68
1/20/2020,571,477,66
1/20/2020,592,73,16
1/20/2020,600,95,9
1/20/2020,604,90,18
1/20/2020,609,614,103
1/20/2020,616,877,161
1/20/2020,618,2742,388
1/20/2020,623,3988,586
1/20/2020,625,196,29
1/20/2020,626,15,2
1/20/2020,631,4,0
1/20/2020,636,180,39
1/20/2020,650,331,59
1/20/2020,658,258,36
1/20/2020,691,93,17
1/20/2020,692,58,5
1/20/2020,705,67,12
1/20/2020,711,9,0
1/20/2020,717,31,2
1/20/2020,736,28,3
1/20/2020,752,267,52
1/20/2020,756,44,4
1/20/2020,760,39,2
1/20/2020,762,110,11
1/20/2020,770,1430,212
1/20/2020,789,297,58
1/20/2020,801,127,26
1/20/2020,820,1246,172
1/20/2020,862,1865,278
1/21/2020,501,7309,1555
1/21/2020,504,2196,455
1/21/2020,506,2070,414
1/21/2020,510,805,190
1/21/2020,517,1317,282
1/21/2020,518,267,64
1/21/2020,519,178,37
1/21/2020,526,44,12
1/21/2020,529,277,57
1/21/2020,533,572,120
1/21/2020,534,1864,433
1/21/2020,535,547,116
1/21/2020,549,37,4
1/21/2020,554,19,4
1/21/2020,561,493,115
1/21/2020,563,380,70
1/21/2020,565,17,4
1/21/2020,569,49,1
1/21/2020,570,99,52
1/21/2020,574,107,20
1/21/2020,583,3,1
1/21/2020,597,13,10
1/21/2020,600,87,18
1/21/2020,605,62,15
1/21/2020,609,654,171
1/21/2020,610,62,13
1/21/2020,613,1416,299
1/21/2020,627,47,4
1/21/2020,628,81,14
1/21/2020,631,12,0
1/21/2020,633,179,19
1/21/2020,634,109,10
1/21/2020,641,720,111
1/21/2020,643,44,8
1/21/2020,649,69,19
1/21/2020,650,350,65
1/21/2020,652,324,69
1/21/2020,657,48,3
1/21/2020,658,249,58
1/21/2020,671,217,43
1/21/2020,673,44,12
1/21/2020,679,258,58
1/21/2020,691,112,23
1/21/2020,705,80,10
1/21/2020,717,28,8
1/21/2020,740,14,2
1/21/2020,744,383,103
1/21/2020,746,68,17
1/21/2020,752,242,45
1/21/2020,753,2255,452
1/21/2020,754,66,10
1/21/2020,756,60,7
1/21/2020,757,268,38
1/21/2020,759,81,18
1/21/2020,764,58,8
1/21/2020,770,1477,264
1/21/2020,790,488,106
1/21/2020,802,41,8
1/21/2020,810,152,23
1/21/2020,811,327,59
1/21/2020,828,254,49
1/21/2020,862,2053,472
1/22/2020,0,20,3
1/22/2020,501,7309,1389
1/22/2020,505,1217,249
1/22/2020,506,1991,377
1/22/2020,508,553,97
1/22/2020,512,985,194
1/22/2020,519,191,28
1/22/2020,523,254,30
1/22/2020,530,133,31
1/22/2020,536,51,12
1/22/2020,540,102,11
1/22/2020,545,84,23
1/22/2020,547,104,38
1/22/2020,551,111,19
1/22/2020,557,269,37
1/22/2020,563,381,70
1/22/2020,564,85,19
1/22/2020,570,119,31
1/22/2020,571,443,74
1/22/2020,576,75,11
1/22/2020,584,57,17
1/22/2020,588,182,32
1/22/2020,602,3769,694
1/22/2020,613,1471,265
1/22/2020,634,89,14
1/22/2020,635,1198,181
1/22/2020,639,19,2
1/22/2020,643,40,14
1/22/2020,648,136,19
1/22/2020,649,91,13
1/22/2020,650,323,54
1/22/2020,651,70,8
1/22/2020,656,87,13
1/22/2020,658,271,57
1/22/2020,662,67,15
1/22/2020,670,131,25
1/22/2020,675,150,26
1/22/2020,676,80,14
1/22/2020,678,183,48
1/22/2020,734,17,5
1/22/2020,737,35,4
1/22/2020,745,23,0
1/22/2020,746,53,17
1/22/2020,749,32,6
1/22/2020,755,30,7
1/22/2020,762,92,24
1/22/2020,770,1489,265
1/22/2020,773,47,8
1/22/2020,800,140,28
1/22/2020,811,272,59
1/22/2020,813,116,13
1/22/2020,862,1876,348
1/23/2020,501,7535,1413
1/23/2020,502,43,9
1/23/2020,521,372,86
1/23/2020,532,321,68
1/23/2020,536,64,16
1/23/2020,537,55,7
1/23/2020,538,238,54
1/23/2020,540,97,26
1/23/2020,543,205,39
1/23/2020,550,73,15
1/23/2020,552,6,0
1/23/2020,556,369,50
1/23/2020,557,308,57
1/23/2020,559,34,3
1/23/2020,565,35,9
1/23/2020,569,37,9
1/23/2020,576,58,14
1/23/2020,577,141,37
1/23/2020,582,30,5
1/23/2020,588,159,22
1/23/2020,596,7,3
1/23/2020,597,14,4
1/23/2020,627,45,9
1/23/2020,634,117,19
1/23/2020,638,12,0
1/23/2020,640,330,65
1/23/2020,641,780,134
1/23/2020,642,109,29
1/23/2020,648,166,42
1/23/2020,649,76,14
1/23/2020,657,27,2
1/23/2020,662,81,13
1/23/2020,670,148,25
1/23/2020,705,84,21
1/23/2020,718,151,44
1/23/2020,724,163,31
1/23/2020,725,142,24
1/23/2020,737,34,5
1/23/2020,740,6,2
1/23/2020,744,395,99
1/23/2020,745,16,3
1/23/2020,746,46,11
1/23/2020,752,217,38
1/23/2020,753,2135,378
1/23/2020,765,147,49
1/23/2020,766,21,2
1/23/2020,790,520,95
1/23/2020,804,112,22
1/23/2020,820,1174,264
1/23/2020,839,1491,282
1/23/2020,881,225,47
1/24/2020,503,66,15
1/24/2020,506,1987,345
1/24/2020,509,96,14
1/24/2020,510,885,141
1/24/2020,511,3248,539
1/24/2020,513,160,24
1/24/2020,517,1226,162
1/24/2020,518,247,48
1/24/2020,526,60,15
1/24/2020,536,59,14
1/24/2020,538,233,41
1/24/2020,540,94,18
1/24/2020,544,537,106
1/24/2020,547,126,24
1/24/2020,548,550,109
1/24/2020,552,4,0
1/24/2020,553,36,5
1/24/2020,559,24,1
1/24/2020,567,368,56
1/24/2020,570,131,33
1/24/2020,574,82,12
1/24/2020,581,25,2
1/24/2020,605,72,10
1/24/2020,612,101,15
1/24/2020,616,779,141
1/24/2020,618,2868,473
1/24/2020,619,176,20
1/24/2020,622,376,64
1/24/2020,623,4340,669
1/24/2020,624,55,12
1/24/2020,628,64,12
1/24/2020,633,185,27
1/24/2020,637,227,51
1/24/2020,641,720,106
1/24/2020,657,46,2
1/24/2020,675,137,23
1/24/2020,686,266,50
1/24/2020,691,150,23
1/24/2020,698,83,13
1/24/2020,736,11,7
1/24/2020,744,390,88
1/24/2020,747,15,2
1/24/2020,752,284,52
1/24/2020,757,257,44
1/24/2020,762,84,19
1/24/2020,770,1408,225
1/24/2020,810,169,29
1/24/2020,811,328,66
1/24/2020,828,216,54
1/24/2020,839,1209,201
1/24/2020,855,235,38
1/25/2020,501,6452,1151
1/25/2020,507,131,23
1/25/2020,509,74,19
1/25/2020,510,790,108
1/25/2020,512,848,151
1/25/2020,514,292,48
1/25/2020,519,143,27
1/25/2020,520,59,12
1/25/2020,525,25,4
1/25/2020,535,427,73
1/25/2020,539,1367,233
1/25/2020,541,108,21
1/25/2020,545,69,16
1/25/2020,556,305,38
1/25/2020,606,24,7
1/25/2020,612,86,23
1/25/2020,613,1237,173
1/25/2020,616,742,95
1/25/2020,647,17,1
1/25/2020,651,66,14
1/25/2020,652,366,42
1/25/2020,671,221,37
1/25/2020,675,111,18
1/25/2020,693,187,26
1/25/2020,709,98,18
1/25/2020,710,60,11
1/25/2020,737,16,0
1/25/2020,745,11,1
1/25/2020,747,9,2
1/25/2020,756,50,3
1/25/2020,757,186,30
1/25/2020,789,244,53
1/25/2020,801,122,12
1/25/2020,810,120,17
1/25/2020,825,1131,194
1/25/2020,881,181,38
1/26/2020,0,17,3
1/26/2020,500,180,24
1/26/2020,504,1997,287
1/26/2020,505,976,186
1/26/2020,506,1598,279
1/26/2020,512,786,141
1/26/2020,518,179,29
1/26/2020,520,65,14
1/26/2020,525,22,6
1/26/2020,536,68,13
1/26/2020,547,109,17
1/26/2020,548,364,81
1/26/2020,550,84,11
1/26/2020,558,15,2
1/26/2020,560,601,99
1/26/2020,563,443,58
1/26/2020,567,255,48
1/26/2020,573,150,27
1/26/2020,603,39,4
1/26/2020,610,69,12
1/26/2020,616,635,179
1/26/2020,619,133,15
1/26/2020,623,3738,476
1/26/2020,624,41,6
1/26/2020,632,78,8
1/26/2020,635,775,123
1/26/2020,641,441,65
1/26/2020,652,337,54
1/26/2020,661,41,8
1/26/2020,675,85,18
1/26/2020,676,55,9
1/26/2020,686,222,32
1/26/2020,716,187,25
1/26/2020,717,22,2
1/26/2020,718,116,25
1/26/2020,737,25,4
1/26/2020,753,1685,287
1/26/2020,756,49,4
1/26/2020,757,194,32
1/26/2020,790,399,58
1/26/2020,801,105,24
1/26/2020,807,4558,812
1/26/2020,810,99,19
1/26/2020,868,87,19
1/27/2020,500,177,42
1/27/2020,506,2015,358
1/27/2020,516,46,8
1/27/2020,535,481,81
1/27/2020,538,227,59
1/27/2020,546,161,33
1/27/2020,547,138,25
1/27/2020,557,234,46
1/27/2020,559,26,6
1/27/2020,565,46,5
1/27/2020,567,393,77
1/27/2020,569,33,10
1/27/2020,571,452,101
1/27/2020,575,150,31
1/27/2020,584,59,10
1/27/2020,604,83,14
1/27/2020,606,21,6
1/27/2020,609,658,160
1/27/2020,611,88,18
1/27/2020,612,101,13
1/27/2020,617,485,65
1/27/2020,618,2681,445
1/27/2020,623,4483,665
1/27/2020,626,13,0
1/27/2020,628,78,13
1/27/2020,630,334,76
1/27/2020,631,12,2
1/27/2020,637,226,37
1/27/2020,647,14,2
1/27/2020,650,322,61
1/27/2020,658,300,53
1/27/2020,670,109,26
1/27/2020,671,222,41
1/27/2020,673,46,12
1/27/2020,682,116,23
1/27/2020,686,224,56
1/27/2020,687,84,26
1/27/2020,693,197,52
1/27/2020,711,18,4
1/27/2020,717,31,6
1/27/2020,722,134,24
1/27/2020,736,31,4
1/27/2020,740,9,2
1/27/2020,743,101,24
1/27/2020,744,374,105
1/27/2020,755,44,2
1/27/2020,756,47,10
1/27/2020,766,21,3
1/27/2020,771,63,14
1/27/2020,790,460,88
1/27/2020,801,132,32
1/27/2020,802,44,16
1/27/2020,803,7932,1340
1/27/2020,813,112,18
1/27/2020,825,1434,270
1/27/2020,868,107,27
1/28/2020,0,22,6
1/28/2020,504,2430,396
1/28/2020,509,127,14
1/28/2020,511,2989,592
1/28/2020,518,261,37
1/28/2020,522,106,28
1/28/2020,523,271,49
1/28/2020,529,286,44
1/28/2020,538,202,32
1/28/2020,543,198,28
1/28/2020,544,448,99
1/28/2020,549,26,1
1/28/2020,554,31,6
1/28/2020,559,20,5
1/28/2020,567,353,53
1/28/2020,570,139,37
1/28/2020,573,214,33
1/28/2020,575,123,19
1/28/2020,592,99,20
1/28/2020,603,31,14
1/28/2020,609,634,137
1/28/2020,619,181,22
1/28/2020,622,387,92
1/28/2020,623,4814,703
1/28/2020,632,111,23
1/28/2020,633,184,25
1/28/2020,641,682,126
1/28/2020,642,91,14
1/28/2020,647,16,6
1/28/2020,657,39,3
1/28/2020,678,203,31
1/28/2020,679,283,42
1/28/2020,686,238,54
1/28/2020,693,219,39
1/28/2020,698,87,15
1/28/2020,717,29,3
1/28/2020,724,160,22
1/28/2020,743,111,18
1/28/2020,747,23,3
1/28/2020,753,2116,410
1/28/2020,757,221,49
1/28/2020,760,48,6
1/28/2020,762,78,14
1/28/2020,767,52,5
1/28/2020,770,1463,261
1/28/2020,804,122,23
1/28/2020,807,5636,1258
1/28/2020,811,330,75
1/28/2020,855,274,39
1/28/2020,868,110,23
1/29/2020,501,7638,1549
1/29/2020,502,45,5
1/29/2020,504,2293,419
1/29/2020,510,836,159
1/29/2020,512,918,208
1/29/2020,513,160,40
1/29/2020,521,380,69
1/29/2020,525,37,15
1/29/2020,530,156,22
1/29/2020,533,586,109
1/29/2020,539,1573,286
1/29/2020,540,97,28
1/29/2020,542,195,24
1/29/2020,550,91,8
1/29/2020,552,5,1
1/29/2020,555,168,32
1/29/2020,558,17,3
1/29/2020,560,774,141
1/29/2020,566,309,54
1/29/2020,567,365,80
1/29/2020,569,35,7
1/29/2020,574,87,20
1/29/2020,582,35,4
1/29/2020,583,4,2
1/29/2020,597,15,2
1/29/2020,603,41,4
1/29/2020,604,72,10
1/29/2020,630,330,62
1/29/2020,633,182,29
1/29/2020,637,215,52
1/29/2020,639,17,2
1/29/2020,648,159,37
1/29/2020,652,368,55
1/29/2020,658,271,39
1/29/2020,671,253,32
1/29/2020,682,122,14
1/29/2020,686,261,60
1/29/2020,716,222,30
1/29/2020,724,123,18
1/29/2020,734,13,1
1/29/2020,743,114,19
1/29/2020,747,20,8
1/29/2020,771,67,13
1/29/2020,803,8494,1585
1/29/2020,804,144,18
1/29/2020,811,328,69
1/29/2020,855,228,59
1/29/2020,866,368,120
1/29/2020,868,97,23
1/30/2020,511,3042,712
1/30/2020,512,929,216
1/30/2020,520,100,24
1/30/2020,527,738,130
1/30/2020,530,139,34
1/30/2020,538,204,52
1/30/2020,539,1594,321
1/30/2020,542,200,39
1/30/2020,544,468,107
1/30/2020,546,174,32
1/30/2020,547,135,24
1/30/2020,552,7,4
1/30/2020,558,28,6
1/30/2020,567,390,89
1/30/2020,569,58,4
1/30/2020,570,169,41
1/30/2020,577,176,28
1/30/2020,583,1,0
1/30/2020,588,142,24
1/30/2020,592,107,21
1/30/2020,604,100,11
1/30/2020,610,72,15
1/30/2020,611,85,16
1/30/2020,627,62,10
1/30/2020,635,1098,181
1/30/2020,637,247,61
1/30/2020,640,309,91
1/30/2020,644,18,7
1/30/2020,657,33,2
1/30/2020,659,842,139
1/30/2020,671,247,50
1/30/2020,692,72,16
1/30/2020,698,84,31
1/30/2020,702,104,18
1/30/2020,705,79,14
1/30/2020,710,51,13
1/30/2020,725,154,34
1/30/2020,746,44,5
1/30/2020,757,232,44
1/30/2020,764,86,12
1/30/2020,766,19,2
1/30/2020,771,75,14
1/30/2020,798,0,0
1/30/2020,801,175,31
1/30/2020,819,2644,477
1/30/2020,862,1735,346
1/30/2020,868,110,21
1/30/2020,881,258,34
1/31/2020,503,71,21
1/31/2020,505,1180,284
1/31/2020,507,183,35
1/31/2020,508,528,89
1/31/2020,514,327,49
1/31/2020,516,46,11
1/31/2020,519,174,31
1/31/2020,521,359,76
1/31/2020,522,115,23
1/31/2020,526,53,5
1/31/2020,529,342,66
1/31/2020,531,82,18
1/31/2020,535,555,116
1/31/2020,546,188,32
1/31/2020,554,19,4
1/31/2020,559,18,3
1/31/2020,566,325,40
1/31/2020,570,164,37
1/31/2020,574,94,11
1/31/2020,576,67,7
1/31/2020,581,28,4
1/31/2020,582,41,7
1/31/2020,583,4,0
1/31/2020,584,60,11
1/31/2020,603,52,9
1/31/2020,604,86,22
1/31/2020,611,78,22
1/31/2020,616,786,154
1/31/2020,617,502,112
1/31/2020,622,435,68
1/31/2020,623,4589,930
1/31/2020,631,9,2
1/31/2020,633,208,33
1/31/2020,636,168,29
1/31/2020,637,283,44
1/31/2020,643,47,6
1/31/2020,651,79,27
1/31/2020,659,821,148
1/31/2020,670,135,17
1/31/2020,673,42,17
1/31/2020,676,78,23
1/31/2020,678,177,37
1/31/2020,691,134,36
1/31/2020,702,125,19
1/31/2020,711,19,2
1/31/2020,716,213,46
1/31/2020,717,34,8
1/31/2020,722,140,11
1/31/2020,751,2377,423
1/31/2020,758,89,9
1/31/2020,766,23,2
1/31/2020,800,135,23
1/31/2020,807,5573,1266
1/31/2020,819,2544,472
1/31/2020,820,1170,246
1/31/2020,821,62,14
1/31/2020,839,1126,245
2/1/2020,506,1650,294
2/1/2020,509,64,11
2/1/2020,515,412,59
2/1/2020,520,71,23
2/1/2020,522,98,8
2/1/2020,524,3252,525
2/1/2020,526,53,16
2/1/2020,529,276,42
2/1/2020,530,89,22
2/1/2020,533,508,85
2/1/2020,534,1678,281
2/1/2020,538,199,41
2/1/2020,540,85,21
2/1/2020,545,75,17
2/1/2020,547,118,23
2/1/2020,550,84,13
2/1/2020,553,35,7
2/1/2020,559,28,5
2/1/2020,565,13,3
2/1/2020,571,438,70
2/1/2020,573,181,18
2/1/2020,575,114,17
2/1/2020,577,130,36
2/1/2020,583,3,0
2/1/2020,598,17,2
2/1/2020,600,77,11
2/1/2020,609,478,110
2/1/2020,612,79,11
2/1/2020,618,2470,382
2/1/2020,628,48,14
2/1/2020,631,9,0
2/1/2020,633,182,26
2/1/2020,634,79,11
2/1/2020,635,1074,144
2/1/2020,637,200,28
2/1/2020,641,735,92
2/1/2020,669,204,21
2/1/2020,670,88,8
2/1/2020,682,80,22
2/1/2020,686,189,33
2/1/2020,705,70,14
2/1/2020,717,33,5
2/1/2020,745,18,1
2/1/2020,747,10,1
2/1/2020,749,41,2
2/1/2020,753,1793,318
2/1/2020,756,39,6
2/1/2020,759,85,14
2/1/2020,765,129,29
2/1/2020,819,2296,370
2/1/2020,820,961,171
2/1/2020,839,1545,199
2/1/2020,855,182,42
2/2/2020,502,27,8
2/2/2020,504,1902,300
2/2/2020,512,665,159
2/2/2020,516,33,7
2/2/2020,518,192,32
2/2/2020,521,303,55
2/2/2020,522,64,14
2/2/2020,531,70,29
2/2/2020,534,1423,235
2/2/2020,537,58,9
2/2/2020,543,172,18
2/2/2020,545,64,7
2/2/2020,551,90,20
2/2/2020,552,6,2
2/2/2020,554,21,6
2/2/2020,555,159,32
2/2/2020,560,533,108
2/2/2020,564,71,15
2/2/2020,571,371,68
2/2/2020,577,144,25
2/2/2020,583,4,1
2/2/2020,584,42,4
2/2/2020,588,93,20
2/2/2020,603,33,2
2/2/2020,616,543,101
2/2/2020,618,2084,369
2/2/2020,622,338,52
2/2/2020,623,3203,478
2/2/2020,624,37,5
2/2/2020,625,148,14
2/2/2020,627,41,10
2/2/2020,628,48,6
2/2/2020,631,7,0
2/2/2020,634,58,6
2/2/2020,635,1009,120
2/2/2020,642,52,9
2/2/2020,644,16,3
2/2/2020,648,122,16
2/2/2020,658,304,38
2/2/2020,675,96,18
2/2/2020,678,90,11
2/2/2020,686,179,55
2/2/2020,691,82,22
2/2/2020,710,32,9
2/2/2020,722,98,15
2/2/2020,747,9,0
2/2/2020,749,32,4
2/2/2020,753,1579,273
2/2/2020,756,36,5
2/2/2020,760,39,8
2/2/2020,766,26,6
2/2/2020,800,114,27
2/2/2020,810,97,18
2/3/2020,501,6715,1483
2/3/2020,503,76,17
2/3/2020,511,2706,632
2/3/2020,513,134,28
2/3/2020,518,244,46
2/3/2020,526,51,4
2/3/2020,533,511,111
2/3/2020,537,49,14
2/3/2020,538,202,37
2/3/2020,548,516,121
2/3/2020,549,21,5
2/3/2020,551,128,22
2/3/2020,552,9,0
2/3/2020,554,19,0
2/3/2020,555,149,31
2/3/2020,559,26,4
2/3/2020,560,646,136
2/3/2020,564,85,16
2/3/2020,567,328,71
2/3/2020,575,146,28
2/3/2020,581,31,9
2/3/2020,582,37,8
2/3/2020,592,89,13
2/3/2020,600,84,23
2/3/2020,610,62,14
2/3/2020,611,58,6
2/3/2020,612,108,18
2/3/2020,637,241,28
2/3/2020,648,142,54
2/3/2020,649,67,12
2/3/2020,658,277,46
2/3/2020,661,32,6
2/3/2020,691,127,23
2/3/2020,692,54,13
2/3/2020,693,184,38
2/3/2020,698,85,16
2/3/2020,716,174,56
2/3/2020,734,22,1
2/3/2020,740,4,2
2/3/2020,743,107,20
2/3/2020,753,1912,383
2/3/2020,764,63,11
2/3/2020,765,162,22
2/3/2020,771,51,9
2/3/2020,790,479,83
2/3/2020,813,111,26
2/3/2020,819,2149,491
2/3/2020,855,251,40
2/3/2020,881,213,34
2/4/2020,500,213,40
2/4/2020,501,8002,1748
2/4/2020,510,946,204
2/4/2020,515,524,123
2/4/2020,519,180,40
2/4/2020,523,336,47
2/4/2020,528,2457,508
2/4/2020,535,620,126
2/4/2020,537,60,10
2/4/2020,538,299,57
2/4/2020,540,105,18
2/4/2020,541,176,38
2/4/2020,550,92,22
2/4/2020,552,6,2
2/4/2020,557,252,36
2/4/2020,563,531,101
2/4/2020,569,62,4
2/4/2020,588,157,25
2/4/2020,592,112,24
2/4/2020,596,13,3
2/4/2020,604,88,17
2/4/2020,606,37,7
2/4/2020,613,1526,274
2/4/2020,618,3079,651
2/4/2020,622,472,83
2/4/2020,623,4512,912
2/4/2020,632,122,42
2/4/2020,635,1343,220
2/4/2020,640,315,61
2/4/2020,641,844,148
2/4/2020,643,49,12
2/4/2020,652,383,94
2/4/2020,657,49,8
2/4/2020,698,114,20
2/4/2020,743,113,21
2/4/2020,751,2514,546
2/4/2020,773,79,14
2/4/2020,789,266,65
2/4/2020,802,37,10
2/4/2020,807,5913,1366
2/4/2020,811,308,54
2/5/2020,503,64,16
2/5/2020,506,2222,407
2/5/2020,507,156,32
2/5/2020,521,329,64
2/5/2020,523,271,76
2/5/2020,524,3745,780
2/5/2020,525,31,6
2/5/2020,533,543,115
2/5/2020,537,57,10
2/5/2020,539,1634,297
2/5/2020,540,87,20
2/5/2020,551,135,31
2/5/2020,552,8,0
2/5/2020,554,26,8
2/5/2020,557,279,58
2/5/2020,559,26,4
2/5/2020,563,468,91
2/5/2020,565,33,12
2/5/2020,566,331,66
2/5/2020,574,85,22
2/5/2020,592,112,14
2/5/2020,596,7,1
2/5/2020,609,697,152
2/5/2020,619,150,35
2/5/2020,624,65,16
2/5/2020,627,65,15
2/5/2020,636,177,43
2/5/2020,637,258,39
2/5/2020,638,18,4
2/5/2020,644,25,9
2/5/2020,648,179,37
2/5/2020,657,51,8
2/5/2020,673,41,9
2/5/2020,686,277,50
2/5/2020,687,112,19
2/5/2020,711,20,7
2/5/2020,722,157,31
2/5/2020,744,391,96
2/5/2020,751,2427,452
2/5/2020,754,75,13
2/5/2020,758,108,16
2/5/2020,759,89,11
2/5/2020,760,46,8
2/5/2020,764,51,12
2/5/2020,821,69,14
2/5/2020,825,1315,308
2/5/2020,828,220,53
2/6/2020,503,78,19
2/6/2020,508,597,101
2/6/2020,509,127,22
2/6/2020,511,3368,716
2/6/2020,513,146,37
2/6/2020,516,44,9
2/6/2020,517,1067,251
2/6/2020,521,377,87
2/6/2020,523,275,55
2/6/2020,528,2535,498
2/6/2020,531,81,15
2/6/2020,536,59,12
2/6/2020,538,228,64
2/6/2020,539,1800,331
2/6/2020,541,152,38
2/6/2020,545,113,28
2/6/2020,549,30,8
2/6/2020,551,122,24
2/6/2020,552,7,3
2/6/2020,563,507,109
2/6/2020,581,30,4
2/6/2020,603,52,10
2/6/2020,604,80,20
2/6/2020,605,78,15
2/6/2020,612,146,34
2/6/2020,631,12,4
2/6/2020,635,1367,166
2/6/2020,639,40,7
2/6/2020,640,344,87
2/6/2020,642,136,32
2/6/2020,644,38,11
2/6/2020,648,188,37
2/6/2020,651,95,31
2/6/2020,657,57,6
2/6/2020,658,305,60
2/6/2020,659,852,166
2/6/2020,662,82,18
2/6/2020,675,152,53
2/6/2020,679,330,66
2/6/2020,702,116,24
2/6/2020,710,71,19
2/6/2020,711,16,7
2/6/2020,744,405,134
2/6/2020,751,2455,496
2/6/2020,752,300,83
2/6/2020,801,163,28
2/6/2020,819,2783,548
2/6/2020,820,1262,231
2/6/2020,855,276,76
2/6/2020,866,455,148
2/6/2020,868,124,28
2/7/2020,500,192,47
2/7/2020,501,8613,1693
2/7/2020,504,2549,412
2/7/2020,509,111,15
2/7/2020,511,3566,719
2/7/2020,515,595,101
2/7/2020,516,45,5
2/7/2020,517,1328,206
2/7/2020,519,211,50
2/7/2020,531,110,16
2/7/2020,532,392,88
2/7/2020,537,72,13
2/7/2020,540,86,23
2/7/2020,542,204,38
2/7/2020,543,266,42
2/7/2020,546,225,48
2/7/2020,551,127,30
2/7/2020,557,291,51
2/7/2020,558,26,4
2/7/2020,569,55,4
2/7/2020,570,197,29
2/7/2020,575,198,35
2/7/2020,576,83,16
2/7/2020,609,743,126
2/7/2020,613,1501,277
2/7/2020,624,71,8
2/7/2020,626,13,1
2/7/2020,632,154,26
2/7/2020,637,267,47
2/7/2020,639,26,3
2/7/2020,640,356,89
2/7/2020,641,881,143
2/7/2020,648,171,37
2/7/2020,669,282,46
2/7/2020,693,238,34
2/7/2020,709,174,30
2/7/2020,710,60,16
2/7/2020,711,13,1
2/7/2020,716,173,43
2/7/2020,743,115,17
2/7/2020,744,374,91
2/7/2020,755,39,6
2/7/2020,770,1564,269
2/7/2020,790,590,74
2/7/2020,807,5740,1203
2/7/2020,810,170,25
2/7/2020,828,223,37
2/7/2020,839,1390,248
2/7/2020,866,473,127
2/8/2020,500,167,31
2/8/2020,501,6831,1183
2/8/2020,505,1350,211
2/8/2020,513,153,22
2/8/2020,514,262,51
2/8/2020,516,35,7
2/8/2020,524,3038,490
2/8/2020,528,2044,337
2/8/2020,529,308,44
2/8/2020,540,85,14
2/8/2020,543,268,37
